city,timestamp,temperature,season
New York,2010-03-30,7.876771106008353,spring
New York,2010-03-31,14.037732328507794,spring
New York,2010-04-01,11.840745477553256,spring
New York,2010-04-02,19.551050977650434,spring
New York,2010-04-03,5.585387871572418,spring
New York,2010-04-04,9.160163495387375,spring
New York,2010-04-05,16.698903035914153,spring
New York,2010-04-06,10.921868484165932,spring
New York,2010-04-07,8.761541238343762,spring
New York,2010-04-08,7.84774884791928,spring
New York,2010-04-09,7.846159082118461,spring
New York,2010-04-10,8.80367939094914,spring
New York,2010-04-11,7.005984365031811,spring
New York,2010-04-12,8.360193778056434,spring
New York,2010-04-13,21.926655603353815,spring
New York,2010-04-14,13.452971799423114,spring
New York,2010-04-15,9.924126556039523,spring
New York,2010-04-16,4.999249748646708,spring
New York,2010-04-17,7.424923410257094,spring
New York,2010-04-18,7.861599356488548,spring
New York,2010-04-19,10.560569164463828,spring
New York,2010-04-20,12.448582653386936,spring
New York,2010-04-21,6.694640729815694,spring
New York,2010-04-22,10.59232459714886,spring
New York,2010-04-23,5.705515538312112,spring
New York,2010-04-24,-0.19953843044672404,spring
New York,2010-04-25,12.461877945773665,spring
New York,2010-04-26,15.025703065374476,spring
New York,2010-04-27,1.690465203993055,spring
New York,2010-04-28,12.455581604773823,spring
New York,2010-04-29,8.255184119937311,spring
New York,2010-04-30,9.464003637626856,spring
New York,2010-05-01,7.154778358391418,spring
New York,2010-05-02,13.269481979687676,spring
New York,2010-05-03,13.499894782759004,spring
New York,2010-05-04,18.96827726204464,spring
New York,2010-05-05,13.494317796381967,spring
New York,2010-05-06,10.196256672805111,spring
New York,2010-05-07,18.158460837272013,spring
New York,2010-05-08,17.58267396288196,spring
New York,2010-05-09,17.09024459724585,spring
New York,2010-05-10,25.759538737076063,spring
New York,2010-05-11,14.70161238561208,spring
New York,2010-05-12,15.451809126637663,spring
New York,2010-05-13,13.507185215944185,spring
New York,2010-05-14,8.008874915293344,spring
New York,2010-05-15,14.924842975540574,spring
New York,2010-05-16,7.491036145463111,spring
New York,2010-05-17,5.275363135711402,spring
New York,2010-05-18,14.655321908636225,spring
New York,2010-05-19,9.244858432501825,spring
New York,2010-05-20,17.022322010313623,spring
New York,2010-05-21,18.42956630284221,spring
New York,2010-05-22,4.1914600449881245,spring
New York,2010-05-23,4.388335423101596,spring
New York,2010-05-24,11.68962340828734,spring
New York,2010-05-25,9.061186030394266,spring
New York,2010-05-26,4.817383858540745,spring
New York,2010-05-27,14.154145423158754,spring
New York,2010-05-28,12.983690491168877,spring
New York,2010-05-29,5.158491278060431,spring
New York,2010-05-30,5.52467745024063,spring
New York,2010-05-31,3.5744260493170383,spring
New York,2010-06-01,34.672468853309226,summer
New York,2010-06-02,24.77753459999755,summer
New York,2010-06-03,34.49833548983633,summer
New York,2010-06-04,16.057731020829486,summer
New York,2010-06-05,27.968212971772772,summer
New York,2010-06-06,28.199062655640347,summer
New York,2010-06-07,18.945022395864104,summer
New York,2010-06-08,14.84253362992207,summer
New York,2010-06-09,25.696459584939724,summer
New York,2010-06-10,30.26452383839223,summer
New York,2010-06-11,19.355777539571886,summer
New York,2010-06-12,29.662792548602216,summer
New York,2010-06-13,27.674918296706668,summer
New York,2010-06-14,24.503976906784843,summer
New York,2010-06-15,23.32319591452919,summer
New York,2010-06-16,29.042420328083587,summer
New York,2010-06-17,20.28068403435343,summer
New York,2010-06-18,28.25352689121239,summer
New York,2010-06-19,28.945920667735376,summer
New York,2010-06-20,29.44162695611727,summer
New York,2010-06-21,16.332179338753043,summer
New York,2010-06-22,17.716585175825294,summer
New York,2010-06-23,26.27200472930266,summer
New York,2010-06-24,22.356577991550566,summer
New York,2010-06-25,18.95569833125775,summer
New York,2010-06-26,26.593052587452803,summer
New York,2010-06-27,29.35810821995063,summer
New York,2010-06-28,26.76179492490663,summer
New York,2010-06-29,26.761868203437245,summer
New York,2010-06-30,32.338583902689116,summer
New York,2010-07-01,17.900515316710088,summer
New York,2010-07-02,22.10799959707586,summer
New York,2010-07-03,29.59366342929423,summer
New York,2010-07-04,21.738875675737244,summer
New York,2010-07-05,14.951171553116085,summer
New York,2010-07-06,26.882377800336844,summer
New York,2010-07-07,28.217431920077164,summer
New York,2010-07-08,24.202821455586438,summer
New York,2010-07-09,30.316411971670533,summer
New York,2010-07-10,28.5690554161038,summer
New York,2010-07-11,16.9226439063726,summer
New York,2010-07-12,26.418958793914076,summer
New York,2010-07-13,19.719607112061354,summer
New York,2010-07-14,32.202983089445155,summer
New York,2010-07-15,21.753334577069502,summer
New York,2010-07-16,28.04897547124798,summer
New York,2010-07-17,33.27973973756327,summer
New York,2010-07-18,18.731715223291665,summer
New York,2010-07-19,27.601115000976336,summer
New York,2010-07-20,24.661567262809612,summer
New York,2010-07-21,21.02199330656553,summer
New York,2010-07-22,20.730792302748373,summer
New York,2010-07-23,23.298644596370995,summer
New York,2010-07-24,26.789949342736016,summer
New York,2010-07-25,23.143971935829498,summer
New York,2010-07-26,34.901570046813205,summer
New York,2010-07-27,28.738296655058114,summer
New York,2010-07-28,16.287560109483113,summer
New York,2010-07-29,20.95481862819725,summer
New York,2010-07-30,28.218017357633027,summer
New York,2010-07-31,16.068852316007558,summer
New York,2010-08-01,33.27170157935335,summer
New York,2010-08-02,26.14374159720529,summer
New York,2010-08-03,23.452223113149635,summer
New York,2010-08-04,25.623519498651387,summer
New York,2010-08-05,33.16503997093682,summer
New York,2010-08-06,29.77432606050006,summer
New York,2010-08-07,28.516625769543033,summer
New York,2010-08-08,25.217330083706013,summer
New York,2010-08-09,26.739880509854572,summer
New York,2010-08-10,26.951491741941,summer
New York,2010-08-11,30.16398987034973,summer
New York,2010-08-12,21.378281685463264,summer
New York,2010-08-13,16.78876860582176,summer
New York,2010-08-14,22.445705700215655,summer
New York,2010-08-15,24.63214047557107,summer
New York,2010-08-16,22.139439831020123,summer
New York,2010-08-17,31.75396489077689,summer
New York,2010-08-18,27.69516859864541,summer
New York,2010-08-19,33.59064403156283,summer
New York,2010-08-20,25.61401072921785,summer
New York,2010-08-21,20.832781394462852,summer
New York,2010-08-22,30.0872987537577,summer
New York,2010-08-23,27.679531412507146,summer
New York,2010-08-24,30.46033171650215,summer
New York,2010-08-25,25.692615286277153,summer
New York,2010-08-26,21.745071016115126,summer
New York,2010-08-27,24.333454551990904,summer
New York,2010-08-28,21.034429019304252,summer
New York,2010-08-29,22.690700224836185,summer
New York,2010-08-30,26.157756939456583,summer
New York,2010-08-31,20.707322859636804,summer
New York,2010-09-01,10.089493270633694,autumn
New York,2010-09-02,11.833998078690527,autumn
New York,2010-09-03,8.835033690428903,autumn
New York,2010-09-04,21.824851207222828,autumn
New York,2010-09-05,11.719303638952352,autumn
New York,2010-09-06,1.6554956476891913,autumn
New York,2010-09-07,13.953948800223491,autumn
New York,2010-09-08,20.799945900828632,autumn
New York,2010-09-09,29.021280777564307,autumn
New York,2010-09-10,13.439501162330325,autumn
New York,2010-09-11,23.65400886452848,autumn
New York,2010-09-12,17.805615769466314,autumn
New York,2010-09-13,13.935868075875778,autumn
New York,2010-09-14,16.682003810455868,autumn
New York,2010-09-15,14.961879540088487,autumn
New York,2010-09-16,10.873707706629625,autumn
New York,2010-09-17,9.692291095221151,autumn
New York,2010-09-18,14.171489975494241,autumn
New York,2010-09-19,21.304684053105852,autumn
New York,2010-09-20,11.948290027356244,autumn
New York,2010-09-21,10.951101167583516,autumn
New York,2010-09-22,17.05440030656827,autumn
New York,2010-09-23,20.712144002973137,autumn
New York,2010-09-24,10.69950749935281,autumn
New York,2010-09-25,18.776093632420082,autumn
New York,2010-09-26,11.756773910516438,autumn
New York,2010-09-27,18.22688500875476,autumn
New York,2010-09-28,19.867016493113166,autumn
New York,2010-09-29,14.840582300377775,autumn
New York,2010-09-30,18.358591890203535,autumn
New York,2010-10-01,6.47595047170363,autumn
New York,2010-10-02,24.89829329069719,autumn
New York,2010-10-03,26.728606061120743,autumn
New York,2010-10-04,13.19669002438701,autumn
New York,2010-10-05,11.231632940057027,autumn
New York,2010-10-06,20.657092629425506,autumn
New York,2010-10-07,6.557532924388564,autumn
New York,2010-10-08,12.28917232564783,autumn
New York,2010-10-09,11.108774710595121,autumn
New York,2010-10-10,6.269150786159724,autumn
New York,2010-10-11,12.267289078631974,autumn
New York,2010-10-12,15.129249493095688,autumn
New York,2010-10-13,9.348617932460487,autumn
New York,2010-10-14,12.150601728685615,autumn
New York,2010-10-15,17.267647489562048,autumn
New York,2010-10-16,14.32089024162531,autumn
New York,2010-10-17,8.05995732581334,autumn
New York,2010-10-18,10.97594215470346,autumn
New York,2010-10-19,10.299717016826882,autumn
New York,2010-10-20,13.815228005451543,autumn
New York,2010-10-21,21.0059514394854,autumn
New York,2010-10-22,18.119274388168424,autumn
New York,2010-10-23,22.01364182578802,autumn
New York,2010-10-24,9.370445814731845,autumn
New York,2010-10-25,10.986802698117836,autumn
New York,2010-10-26,6.755596905033251,autumn
New York,2010-10-27,13.510803397121327,autumn
New York,2010-10-28,13.605906078406745,autumn
New York,2010-10-29,22.47803488644449,autumn
New York,2010-10-30,15.771985859047113,autumn
New York,2010-10-31,9.14560898744126,autumn
New York,2010-11-01,8.41498588098571,autumn
New York,2010-11-02,17.855489152760725,autumn
New York,2010-11-03,14.333227571150934,autumn
New York,2010-11-04,8.64716093991975,autumn
New York,2010-11-05,12.54283433248034,autumn
New York,2010-11-06,13.92682731843777,autumn
New York,2010-11-07,19.474804340375826,autumn
New York,2010-11-08,15.683681606924038,autumn
New York,2010-11-09,11.157264878433606,autumn
New York,2010-11-10,13.123002475876435,autumn
New York,2010-11-11,12.71564769093933,autumn
New York,2010-11-12,0.28307359571642543,autumn
New York,2010-11-13,12.302531774182633,autumn
New York,2010-11-14,16.557231174606578,autumn
New York,2010-11-15,24.408450561284035,autumn
New York,2010-11-16,16.672487660582643,autumn
New York,2010-11-17,14.065397256421292,autumn
New York,2010-11-18,16.820040126124443,autumn
New York,2010-11-19,11.781102616295133,autumn
New York,2010-11-20,20.835686737638664,autumn
New York,2010-11-21,13.825635729251426,autumn
New York,2010-11-22,11.904949178081864,autumn
New York,2010-11-23,19.44167474636871,autumn
New York,2010-11-24,18.713370995079956,autumn
New York,2010-11-25,14.2254939582905,autumn
New York,2010-11-26,16.95123700385555,autumn
New York,2010-11-27,11.959084595111285,autumn
New York,2010-11-28,16.0472855477269,autumn
New York,2010-11-29,7.2032988891870255,autumn
New York,2010-11-30,17.104748330795875,autumn
New York,2010-12-01,-1.0225524693990766,winter
New York,2010-12-02,1.867845367119647,winter
New York,2010-12-03,-4.4803609267299365,winter
New York,2010-12-04,4.9864760705126745,winter
New York,2010-12-05,-7.354249451644279,winter
New York,2010-12-06,3.663146228518566,winter
New York,2010-12-07,1.8842486820130295,winter
New York,2010-12-08,-1.6725071009904413,winter
New York,2010-12-09,-1.9276599481776038,winter
New York,2010-12-10,3.2505482255203173,winter
New York,2010-12-11,5.0896125737297915,winter
New York,2010-12-12,-4.448054964206364,winter
New York,2010-12-13,3.6319763276166035,winter
New York,2010-12-14,4.030565275277237,winter
New York,2010-12-15,-4.920191851832541,winter
New York,2010-12-16,0.5978703509180321,winter
New York,2010-12-17,5.1370455870649465,winter
New York,2010-12-18,1.2970303912165306,winter
New York,2010-12-19,-2.812622068520883,winter
New York,2010-12-20,1.8795419190325877,winter
New York,2010-12-21,2.0582313118321283,winter
New York,2010-12-22,3.9730013182386936,winter
New York,2010-12-23,3.0818154467001566,winter
New York,2010-12-24,-3.8210986260907234,winter
New York,2010-12-25,4.277193565847529,winter
New York,2010-12-26,-2.3896889418752623,winter
New York,2010-12-27,-4.287195371481062,winter
New York,2010-12-28,5.803121305078747,winter
New York,2010-12-29,-0.4854823447075025,winter
New York,2010-12-30,-7.613650496036132,winter
New York,2010-12-31,3.8951975437448954,winter
New York,2011-01-01,7.064793097473237,winter
New York,2011-01-02,-4.525088191686953,winter
New York,2011-01-03,1.9675587329217392,winter
New York,2011-01-04,2.096606782766608,winter
New York,2011-01-05,-2.531300069233878,winter
New York,2011-01-06,-2.2377117789966934,winter
New York,2011-01-07,9.308889964555176,winter
New York,2011-01-08,-5.787187665575612,winter
New York,2011-01-09,-0.6126181287243441,winter
New York,2011-01-10,-0.9582383604577639,winter
New York,2011-01-11,-7.720425006057379,winter
New York,2011-01-12,0.7740497599525826,winter
New York,2011-01-13,-2.0521079982110098,winter
New York,2011-01-14,-3.014075875252598,winter
New York,2011-01-15,-5.735764276012319,winter
New York,2011-01-16,8.93221803133186,winter
New York,2011-01-17,-8.257275540635625,winter
New York,2011-01-18,-8.445533705932547,winter
New York,2011-01-19,6.979885543134669,winter
New York,2011-01-20,-3.932171959581182,winter
New York,2011-01-21,-5.404084601388421,winter
New York,2011-01-22,-10.031825956087701,winter
New York,2011-01-23,-0.8130599308354625,winter
New York,2011-01-24,-5.924247723078723,winter
New York,2011-01-25,7.163025239879843,winter
New York,2011-01-26,-4.0908646839857195,winter
New York,2011-01-27,5.233652164773828,winter
New York,2011-01-28,3.952865323830765,winter
New York,2011-01-29,0.33588530148980655,winter
New York,2011-01-30,-1.1129547276021432,winter
New York,2011-01-31,-1.554819822456484,winter
New York,2011-02-01,-1.5063370917302463,winter
New York,2011-02-02,0.9342652932383335,winter
New York,2011-02-03,-3.471394282475553,winter
New York,2011-02-04,0.4192192021032964,winter
New York,2011-02-05,-2.745641657922759,winter
New York,2011-02-06,-2.590126214793539,winter
New York,2011-02-07,14.588973241365853,winter
New York,2011-02-08,2.113407942759238,winter
New York,2011-02-09,-2.8249911650931496,winter
New York,2011-02-10,-1.7859194829553364,winter
New York,2011-02-11,-6.665364649604885,winter
New York,2011-02-12,-1.0879454987290331,winter
New York,2011-02-13,0.6442687779295633,winter
New York,2011-02-14,6.409031150828465,winter
New York,2011-02-15,3.903003683194143,winter
New York,2011-02-16,-3.103556896838878,winter
New York,2011-02-17,2.5267050415202137,winter
New York,2011-02-18,4.316712405455122,winter
New York,2011-02-19,3.560640351195183,winter
New York,2011-02-20,0.7753861463503757,winter
New York,2011-02-21,1.6906328455084667,winter
New York,2011-02-22,-2.472699458422611,winter
New York,2011-02-23,4.640213144423228,winter
New York,2011-02-24,-1.5122437268118174,winter
New York,2011-02-25,10.688378745395806,winter
New York,2011-02-26,0.45900597813775157,winter
New York,2011-02-27,4.510615988261045,winter
New York,2011-02-28,3.260193746109442,winter
New York,2011-03-01,9.692700863147676,spring
New York,2011-03-02,9.846785198753116,spring
New York,2011-03-03,12.29740469047712,spring
New York,2011-03-04,21.93920188653337,spring
New York,2011-03-05,19.024634694956088,spring
New York,2011-03-06,2.068439321684995,spring
New York,2011-03-07,7.3056609730086475,spring
New York,2011-03-08,18.47576966580649,spring
New York,2011-03-09,1.9470981672000534,spring
New York,2011-03-10,10.030797988540536,spring
New York,2011-03-11,2.3684868648400386,spring
New York,2011-03-12,7.705919370908305,spring
New York,2011-03-13,11.07232179770374,spring
New York,2011-03-14,11.879467047347855,spring
New York,2011-03-15,8.262151089799378,spring
New York,2011-03-16,13.367595978798978,spring
New York,2011-03-17,7.1418823765200505,spring
New York,2011-03-18,3.0267052477159737,spring
New York,2011-03-19,8.579140868694921,spring
New York,2011-03-20,14.20140738650261,spring
New York,2011-03-21,10.096537331975378,spring
New York,2011-03-22,6.733637842437093,spring
New York,2011-03-23,9.955030717965267,spring
New York,2011-03-24,13.24786446344446,spring
New York,2011-03-25,0.1734567960396376,spring
New York,2011-03-26,7.987943000128759,spring
New York,2011-03-27,10.638693965440435,spring
New York,2011-03-28,15.30395734089459,spring
New York,2011-03-29,14.60266547494987,spring
New York,2011-03-30,12.808472238756465,spring
New York,2011-03-31,7.689308293051623,spring
New York,2011-04-01,12.355794008322267,spring
New York,2011-04-02,5.2350015481403345,spring
New York,2011-04-03,8.3244104909197,spring
New York,2011-04-04,12.815312858125328,spring
New York,2011-04-05,13.571817660285543,spring
New York,2011-04-06,4.150182186477348,spring
New York,2011-04-07,8.487402533093979,spring
New York,2011-04-08,12.485825380111496,spring
New York,2011-04-09,5.061568581841404,spring
New York,2011-04-10,10.997867531933498,spring
New York,2011-04-11,11.588768729237575,spring
New York,2011-04-12,13.723609089401577,spring
New York,2011-04-13,18.217411619611998,spring
New York,2011-04-14,3.872353618050976,spring
New York,2011-04-15,7.2884077446298665,spring
New York,2011-04-16,10.213034551882648,spring
New York,2011-04-17,14.611846449869482,spring
New York,2011-04-18,13.239638809634101,spring
New York,2011-04-19,16.092889217065338,spring
New York,2011-04-20,11.006142445077714,spring
New York,2011-04-21,3.3198522641357204,spring
New York,2011-04-22,6.2392520211805484,spring
New York,2011-04-23,11.977781591322085,spring
New York,2011-04-24,6.281481438233334,spring
New York,2011-04-25,5.871419890379595,spring
New York,2011-04-26,6.059554229389908,spring
New York,2011-04-27,8.761456606117651,spring
New York,2011-04-28,3.961778661790464,spring
New York,2011-04-29,12.645823115237729,spring
New York,2011-04-30,5.245718155499795,spring
New York,2011-05-01,11.596431892144324,spring
New York,2011-05-02,4.310369997036274,spring
New York,2011-05-03,7.146099052626459,spring
New York,2011-05-04,15.04007413210724,spring
New York,2011-05-05,10.422825427452445,spring
New York,2011-05-06,3.5725620380281864,spring
New York,2011-05-07,13.035190478039008,spring
New York,2011-05-08,16.702820553500324,spring
New York,2011-05-09,5.992401966765477,spring
New York,2011-05-10,12.69593094611348,spring
New York,2011-05-11,14.480521178252271,spring
New York,2011-05-12,17.218245972096916,spring
New York,2011-05-13,19.60980258033367,spring
New York,2011-05-14,15.057615680553365,spring
New York,2011-05-15,13.28277658096151,spring
New York,2011-05-16,2.39947086136537,spring
New York,2011-05-17,12.174264325600987,spring
New York,2011-05-18,11.383574279066108,spring
New York,2011-05-19,11.134932490679203,spring
New York,2011-05-20,6.193041766082781,spring
New York,2011-05-21,10.245382250165271,spring
New York,2011-05-22,22.461683300434483,spring
New York,2011-05-23,13.275212118311746,spring
New York,2011-05-24,5.753970199066634,spring
New York,2011-05-25,14.354268563845649,spring
New York,2011-05-26,16.226950675178347,spring
New York,2011-05-27,2.1068034484261142,spring
New York,2011-05-28,5.387671004531444,spring
New York,2011-05-29,-3.3849303593746427,spring
New York,2011-05-30,17.39705441409614,spring
New York,2011-05-31,10.284274375516398,spring
New York,2011-06-01,29.45917449621459,summer
New York,2011-06-02,12.545848927824682,summer
New York,2011-06-03,24.820414209234062,summer
New York,2011-06-04,25.140983494069438,summer
New York,2011-06-05,16.71286244950246,summer
New York,2011-06-06,30.4774735787237,summer
New York,2011-06-07,25.446934752898738,summer
New York,2011-06-08,28.407826599744862,summer
New York,2011-06-09,30.998828986911747,summer
New York,2011-06-10,30.710858422424202,summer
New York,2011-06-11,26.442914789820232,summer
New York,2011-06-12,27.26864394158602,summer
New York,2011-06-13,12.580761619385175,summer
New York,2011-06-14,33.18374375905765,summer
New York,2011-06-15,22.87337112087736,summer
New York,2011-06-16,28.803853336294264,summer
New York,2011-06-17,22.332614167829167,summer
New York,2011-06-18,31.83324164701719,summer
New York,2011-06-19,26.403096207666078,summer
New York,2011-06-20,26.66369009608358,summer
New York,2011-06-21,22.35712351830738,summer
New York,2011-06-22,29.92935578097096,summer
New York,2011-06-23,26.40298945931756,summer
New York,2011-06-24,19.557451751633163,summer
New York,2011-06-25,25.812967556343814,summer
New York,2011-06-26,20.75880381572941,summer
New York,2011-06-27,19.66765132710995,summer
New York,2011-06-28,30.8977706581976,summer
New York,2011-06-29,20.36255911013284,summer
New York,2011-06-30,26.037628193839556,summer
New York,2011-07-01,32.967312162267234,summer
New York,2011-07-02,21.92203709938984,summer
New York,2011-07-03,32.32181536055619,summer
New York,2011-07-04,17.70957702166134,summer
New York,2011-07-05,25.552561577606713,summer
New York,2011-07-06,28.904657499073167,summer
New York,2011-07-07,26.706249181186354,summer
New York,2011-07-08,19.36758523345901,summer
New York,2011-07-09,30.741349152658717,summer
New York,2011-07-10,22.371764457936905,summer
New York,2011-07-11,21.972414303170556,summer
New York,2011-07-12,18.316230210904475,summer
New York,2011-07-13,24.78794176080143,summer
New York,2011-07-14,23.748599090003708,summer
New York,2011-07-15,26.621964934999443,summer
New York,2011-07-16,31.43345284068379,summer
New York,2011-07-17,21.76098337058055,summer
New York,2011-07-18,20.588248717246238,summer
New York,2011-07-19,22.240257093297444,summer
New York,2011-07-20,27.58785508626314,summer
New York,2011-07-21,19.257986013442082,summer
New York,2011-07-22,28.233334495621364,summer
New York,2011-07-23,19.942681353052315,summer
New York,2011-07-24,21.54901182055957,summer
New York,2011-07-25,20.48309772296795,summer
New York,2011-07-26,26.957885816902937,summer
New York,2011-07-27,20.939446014434534,summer
New York,2011-07-28,24.58341976750201,summer
New York,2011-07-29,23.484072879921293,summer
New York,2011-07-30,14.168603921759157,summer
New York,2011-07-31,24.239569754129167,summer
New York,2011-08-01,26.822350676065017,summer
New York,2011-08-02,33.546267247477125,summer
New York,2011-08-03,26.588320226142955,summer
New York,2011-08-04,18.88964109082653,summer
New York,2011-08-05,35.66187065676665,summer
New York,2011-08-06,20.60117919025732,summer
New York,2011-08-07,20.898026425317532,summer
New York,2011-08-08,36.189734870769875,summer
New York,2011-08-09,23.629923329852033,summer
New York,2011-08-10,29.107090277482246,summer
New York,2011-08-11,25.058138962651967,summer
New York,2011-08-12,23.460130429024716,summer
New York,2011-08-13,30.97367908804742,summer
New York,2011-08-14,21.89078995808914,summer
New York,2011-08-15,28.91835033334194,summer
New York,2011-08-16,27.143730450184893,summer
New York,2011-08-17,30.045559165667648,summer
New York,2011-08-18,22.389295827268153,summer
New York,2011-08-19,24.982790387978984,summer
New York,2011-08-20,33.25059078323329,summer
New York,2011-08-21,22.61770765408089,summer
New York,2011-08-22,23.885430073858736,summer
New York,2011-08-23,33.838677462369475,summer
New York,2011-08-24,31.46488986883034,summer
New York,2011-08-25,26.551485330688365,summer
New York,2011-08-26,29.040945256261246,summer
New York,2011-08-27,19.022305747650435,summer
New York,2011-08-28,20.821257961116004,summer
New York,2011-08-29,31.46542613226517,summer
New York,2011-08-30,26.03408205119265,summer
New York,2011-08-31,22.58517159169535,summer
New York,2011-09-01,21.980124821697167,autumn
New York,2011-09-02,12.990643488037971,autumn
New York,2011-09-03,33.29388081834625,autumn
New York,2011-09-04,23.513631466624652,autumn
New York,2011-09-05,19.21005083421362,autumn
New York,2011-09-06,5.968522066117387,autumn
New York,2011-09-07,11.7762359881807,autumn
New York,2011-09-08,13.289060169465241,autumn
New York,2011-09-09,11.16765253361679,autumn
New York,2011-09-10,12.527616892247266,autumn
New York,2011-09-11,15.935631637158263,autumn
New York,2011-09-12,12.816245492635533,autumn
New York,2011-09-13,7.35999760537378,autumn
New York,2011-09-14,14.138898255578127,autumn
New York,2011-09-15,8.607080530257509,autumn
New York,2011-09-16,3.9892922638592765,autumn
New York,2011-09-17,23.323424899850956,autumn
New York,2011-09-18,20.85676152943504,autumn
New York,2011-09-19,21.176205712329924,autumn
New York,2011-09-20,11.969734835975462,autumn
New York,2011-09-21,11.217429208787353,autumn
New York,2011-09-22,10.303331438222482,autumn
New York,2011-09-23,15.9481128050613,autumn
New York,2011-09-24,20.597737598061002,autumn
New York,2011-09-25,18.97359584885683,autumn
New York,2011-09-26,11.79188885645383,autumn
New York,2011-09-27,19.554448589092786,autumn
New York,2011-09-28,23.888835391214037,autumn
New York,2011-09-29,19.288398760906084,autumn
New York,2011-09-30,4.125736560877691,autumn
New York,2011-10-01,25.642426825891803,autumn
New York,2011-10-02,23.345229888471245,autumn
New York,2011-10-03,5.451271513324432,autumn
New York,2011-10-04,22.869528438746258,autumn
New York,2011-10-05,18.6425834102396,autumn
New York,2011-10-06,19.625393180611333,autumn
New York,2011-10-07,17.178089142701648,autumn
New York,2011-10-08,9.462198520424229,autumn
New York,2011-10-09,12.00009290673193,autumn
New York,2011-10-10,12.991740950838068,autumn
New York,2011-10-11,14.69433185547473,autumn
New York,2011-10-12,14.070229746538292,autumn
